idx, sentence
0,ngày 1/6  tòa_án nhân_dân tỉnh bắc_ninh mở phiên_tòa xét_xử sơ_thẩm bị_cáo nguyễn_ngọc_minh  sinh năm 1960  tức_minh  sâm   giám_đốc công_ty tnhh đại_an  trụ_sở tại thị_xã từ_sơn  bắc_ninh  và đồng_phạm về các tội “ cưỡng_đoạt tài_sản ” và “ tàng_trữ trái_phép vũ_khí quân_dụng ” 
1,các bị_cáo bị truy_tố về tội “ cưỡng_đoạt tài_sản ” theo khoản 2  điều 135 bộ_luật_hình_sự gồm  nguyễn_ngọc_minh  thường gọi là minh  sâm   sinh năm 1960  ở phường đông_ngàn  thị_xã từ_sơn  tỉnh bắc_ninh   nguyễn_văn_tùng  sinh năm 1966  ở phường võ_cường  thành_phố bắc_ninh   vũ_quốc_khánh  sinh năm 1990  ở phường đông_ngàn  thị_xã từ_sơn   nguyễn_văn_hoà  sinh năm 1974  ở phường tích_lương  thành_phố thái_nguyên   nguyễn_thu_hằng  sinh năm 1992  là con_gái minh  sâm    trần_thái_sơn  sinh năm 1991  là chồng hằng  con_rể minh  sâm    nguyễn_hữu_hoàng  sinh năm 1991   nguyễn_tiến_thắng  sinh năm 1960   cùng ở phường đình_bảng  thị_xã từ_sơn và phạm_văn_đức  sinh năm 1991  ở phường châu_khê  thị_xã từ_sơn  
2,bị_cáo quách_văn_lộc  sinh năm 1975  ở xã phù_khê  thị_xã từ_sơn  bị truy_tố về tội “ tàng_trữ trái_phép vũ_khí quân_dụng ” theo khoản 1  điều 230 bộ_luật_hình_sự 
3,theo cáo_trạng  năm 2010  công_ty tnhh đại_an do minh  sâm  làm giám_đốc được ubnd tỉnh bắc_ninh phê_duyệt dự_án đầu_tư xây_dựng chợ phù_khê_đông  chợ đồng_bèo  và chợ phù_khê_thượng  thuộc xã phù_khê  thị_xã từ_sơn 
4,ngoài_ra  minh còn xây_dựng và thành_lập chợ tiến_bào 
5,khi các khu chợ này đi vào hoạt_động  minh không làm văn_bản  tờ_trình gửi các cơ_quan nhà_nước có thẩm_quyền phê_duyệt nội_quy  quy_chế hoạt_động và các mức thu phí của chợ mà tự thành_lập “ ban quản_lý chợ đồng_bèo ”  tự ra quy_định về thu phí “ bến_bãi ”  phí “ công_nông ” 
6,minh giao cho con_gái nguyễn_thu_hằng và con_rể trần_thái_sơn cùng các nhân_viên quản_lý  tổ_chức thu các loại phí đối_với các xe gỗ ra_vào khu chợ 
7,minh “ sâm ” còn chỉ_đạo thuộc_hạ bắt_buộc các xe ô_tô chở gỗ khi vào khu chợ hoặc nhà_riêng  kho_bãi của các hộ kinh_doanh phải vào “ ban quản_lý chợ ” để hạ gỗ xuống và phải trả phí bốc_xếp rồi mới tiếp_tục cho vận_chuyển về địa_điểm tập_kết 
8,minh cùng các nhân_viên “ ban quản_lý chợ_đồng_bèo ” cấu_kết chặt_chẽ  dùng thủ_đoạn uy_hiếp tinh_thần để cưỡng_đoạt của 12 bị hại tổng_số tiền 1842 triệu đồng 
9,qua khám_xét các bị_can  cơ_quan công_an thu_giữ trong tủ đồ của bị can quách văn_lộc một khẩu súng k54  1 băng tiếp đạn và 5 viên đạn  thu_giữ của nguyễn_thành_hưng  sinh năm 1953  tức hưng “ sóc ”  4 khẩu súng khác và 1 quả lựu_đạn  2 dùi_cui điện 
10,tuy_nhiên  trong quá_trình điều_tra  do hưng đã chết nên cơ_quan cảnh_sát điều_tra bộ công_an đã quyết_định đình_chỉ điều_tra đối_với bị_can này 
